layer_name,token_index,expert_index,logit,probability
encoder.block.11.layer.1.mlp.router,14,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,7,0.0,1.0
encoder.block.11.layer.1.mlp.router,15,0,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,1,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,2,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,3,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,4,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,5,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,6,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,7,1.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,16,0,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,1,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,2,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,3,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,4,1.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,5,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,6,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,7,0.0,0.9695432186126709
